system:index,0_Rain_jun-oct_2019,0_Temp_jun-oct_2019,1_Rain_may-sep_2019,1_Temp_may-sep_2019,2_Rain_jun-oct_2020,2_Temp_jun-oct_2020,3_Rain_may-sep_2020,3_Temp_may-sep_2020,Map,UNIQUE_ID,elevation,lat,lon,.geo
21,917.852294921875,30.195947647094727,737.5330200195312,31.325525283813477,795.6680908203125,30.877954483032227,789.06787109375,31.827295303344727,40.0,21.0,129.0,10.6375,78.5,"{""type"":""Point"",""coordinates"":[78.5,10.637499999999998]}"
22,917.852294921875,30.195947647094727,737.5330200195312,31.325525283813477,795.6680908203125,30.877954483032227,789.06787109375,31.827295303344727,10.0,22.0,128.0,10.658333333333333,78.5,"{""type"":""Point"",""coordinates"":[78.5,10.658333333333333]}"
23,819.9672241210938,30.195947647094727,658.6011352539062,31.325525283813477,658.223388671875,30.877954483032227,642.5816040039062,31.827295303344727,10.0,23.0,121.0,10.679166666666665,78.5,"{""type"":""Point"",""coordinates"":[78.5,10.679166666666665]}"
24,819.9672241210938,30.195947647094727,658.6011352539062,31.325525283813477,658.223388671875,30.877954483032227,642.5816040039062,31.827295303344727,40.0,24.0,124.0,10.7,78.5,"{""type"":""Point"",""coordinates"":[78.5,10.7]}"
25,819.9672241210938,30.195947647094727,658.6011352539062,31.325525283813477,658.223388671875,30.877954483032227,642.5816040039062,31.827295303344727,40.0,25.0,120.0,10.720833333333333,78.5,"{""type"":""Point"",""coordinates"":[78.5,10.720833333333331]}"
26,728.9334106445312,30.195947647094727,574.3927001953125,31.325525283813477,541.3837890625,30.877954483032227,525.0046997070312,31.827295303344727,60.0,26.0,116.0,10.741666666666665,78.5,"{""type"":""Point"",""coordinates"":[78.5,10.741666666666665]}"
27,728.9334106445312,30.195947647094727,574.3927001953125,31.325525283813477,541.3837890625,30.877954483032227,525.0046997070312,31.827295303344727,20.0,27.0,114.0,10.7625,78.5,"{""type"":""Point"",""coordinates"":[78.5,10.7625]}"
28,728.5764770507812,30.195947647094727,555.7601928710938,31.325525283813477,511.6876525878906,30.877954483032227,489.4571838378906,31.827295303344727,10.0,28.0,104.0,10.783333333333333,78.5,"{""type"":""Point"",""coordinates"":[78.5,10.783333333333333]}"
29,728.5764770507812,30.195947647094727,555.7601928710938,31.325525283813477,511.6876525878906,30.877954483032227,489.4571838378906,31.827295303344727,40.0,29.0,100.0,10.804166666666665,78.5,"{""type"":""Point"",""coordinates"":[78.5,10.804166666666667]}"
30,783.511474609375,30.195947647094727,588.526611328125,31.325525283813477,526.9172973632812,30.877954483032227,490.9259948730469,31.827295303344727,10.0,30.0,96.0,10.825,78.5,"{""type"":""Point"",""coordinates"":[78.5,10.825]}"
31,783.511474609375,30.195947647094727,588.526611328125,31.325525283813477,526.9172973632812,30.877954483032227,490.9259948730469,31.827295303344727,40.0,31.0,87.0,10.845833333333333,78.5,"{""type"":""Point"",""coordinates"":[78.5,10.845833333333333]}"
32,783.511474609375,29.91863441467285,588.526611328125,30.980371475219727,526.9172973632812,30.772546768188477,490.9259948730469,31.766260147094727,10.0,32.0,96.0,10.866666666666665,78.5,"{""type"":""Point"",""coordinates"":[78.5,10.866666666666665]}"
33,715.691162109375,29.91863441467285,529.7830810546875,30.980371475219727,466.3729553222656,30.772546768188477,434.42486572265625,31.766260147094727,40.0,33.0,83.0,10.8875,78.5,"{""type"":""Point"",""coordinates"":[78.5,10.887500000000001]}"
34,715.691162109375,29.91863441467285,529.7830810546875,30.980371475219727,466.3729553222656,30.772546768188477,434.42486572265625,31.766260147094727,80.0,34.0,76.0,10.908333333333333,78.5,"{""type"":""Point"",""coordinates"":[78.5,10.908333333333333]}"
35,694.94140625,29.91863441467285,524.5253295898438,30.980371475219727,470.7136535644531,30.772546768188477,444.2386779785156,31.766260147094727,10.0,35.0,81.0,10.929166666666665,78.5,"{""type"":""Point"",""coordinates"":[78.5,10.929166666666665]}"
36,694.94140625,29.91863441467285,524.5253295898438,30.980371475219727,470.7136535644531,30.772546768188477,444.2386779785156,31.766260147094727,40.0,36.0,93.0,10.95,78.5,"{""type"":""Point"",""coordinates"":[78.5,10.95]}"
37,600.0844116210938,29.91863441467285,470.23797607421875,30.980371475219727,410.59796142578125,30.772546768188477,404.08087158203125,31.766260147094727,40.0,37.0,99.0,10.970833333333333,78.5,"{""type"":""Point"",""coordinates"":[78.5,10.970833333333333]}"
38,600.0844116210938,29.91863441467285,470.23797607421875,30.980371475219727,410.59796142578125,30.772546768188477,404.08087158203125,31.766260147094727,40.0,38.0,97.0,10.991666666666665,78.5,"{""type"":""Point"",""coordinates"":[78.5,10.991666666666665]}"
39,600.0844116210938,29.91863441467285,470.23797607421875,30.980371475219727,410.59796142578125,30.772546768188477,404.08087158203125,31.766260147094727,20.0,39.0,95.0,11.0125,78.5,"{""type"":""Point"",""coordinates"":[78.5,11.0125]}"
40,625.2242431640625,29.91863441467285,481.3269958496094,30.980371475219727,453.199951171875,30.772546768188477,435.1560363769531,31.766260147094727,10.0,40.0,106.0,11.033333333333333,78.5,"{""type"":""Point"",""coordinates"":[78.5,11.033333333333335]}"
41,625.2242431640625,29.91863441467285,481.3269958496094,30.980371475219727,453.199951171875,30.772546768188477,435.1560363769531,31.766260147094727,40.0,41.0,115.0,11.054166666666665,78.5,"{""type"":""Point"",""coordinates"":[78.5,11.054166666666664]}"
42,622.020751953125,29.91863441467285,500.04998779296875,30.980371475219727,464.6820373535156,30.772546768188477,448.80810546875,31.766260147094727,20.0,42.0,132.0,11.075,78.5,"{""type"":""Point"",""coordinates"":[78.5,11.075]}"
43,622.020751953125,29.91863441467285,500.04998779296875,30.980371475219727,464.6820373535156,30.772546768188477,448.80810546875,31.766260147094727,20.0,43.0,146.0,11.095833333333333,78.5,"{""type"":""Point"",""coordinates"":[78.5,11.095833333333333]}"
44,644.2062377929688,29.91863441467285,524.3963012695312,30.980371475219727,472.1063537597656,30.772546768188477,448.6244812011719,31.766260147094727,20.0,44.0,146.0,11.116666666666665,78.5,"{""type"":""Point"",""coordinates"":[78.5,11.116666666666665]}"
45,644.2062377929688,29.91863441467285,524.3963012695312,30.980371475219727,472.1063537597656,30.772546768188477,448.6244812011719,31.766260147094727,60.0,45.0,145.0,11.1375,78.5,"{""type"":""Point"",""coordinates"":[78.5,11.1375]}"
46,644.2062377929688,27.760217666625977,524.3963012695312,28.7322940826416,472.1063537597656,28.283655166625977,448.6244812011719,29.514917373657227,60.0,46.0,153.0,11.158333333333333,78.5,"{""type"":""Point"",""coordinates"":[78.5,11.158333333333335]}"
47,676.6007690429688,27.760217666625977,556.6966552734375,28.7322940826416,506.48553466796875,28.283655166625977,477.73760986328125,29.514917373657227,40.0,47.0,151.0,11.179166666666665,78.5,"{""type"":""Point"",""coordinates"":[78.5,11.179166666666665]}"
48,676.6007690429688,27.760217666625977,556.6966552734375,28.7322940826416,506.48553466796875,28.283655166625977,477.73760986328125,29.514917373657227,40.0,48.0,153.0,11.2,78.5,"{""type"":""Point"",""coordinates"":[78.5,11.2]}"
50,1127.9107666015625,28.733362197875977,882.0919799804688,29.935998916625977,1234.3106689453125,29.838464736938477,1234.754150390625,30.710840225219727,40.0,50.0,130.0,10.220833333333333,78.52708333333334,"{""type"":""Point"",""coordinates"":[78.52708333333335,10.220833333333333]}"
51,1127.760009765625,28.733362197875977,875.740966796875,29.935998916625977,1177.6458740234375,29.838464736938477,1175.8509521484375,30.710840225219727,40.0,51.0,133.0,10.241666666666665,78.52708333333334,"{""type"":""Point"",""coordinates"":[78.52708333333335,10.241666666666667]}"
52,1127.760009765625,28.733362197875977,875.740966796875,29.935998916625977,1177.6458740234375,29.838464736938477,1175.8509521484375,30.710840225219727,40.0,52.0,139.0,10.2625,78.52708333333334,"{""type"":""Point"",""coordinates"":[78.52708333333335,10.262500000000001]}"
53,1122.5167236328125,28.733362197875977,860.3731079101562,29.935998916625977,1132.2259521484375,29.838464736938477,1113.2415771484375,30.710840225219727,40.0,53.0,149.0,10.283333333333333,78.52708333333334,"{""type"":""Point"",""coordinates"":[78.52708333333335,10.283333333333333]}"
54,1122.5167236328125,29.416345596313477,860.3731079101562,30.65081214904785,1132.2259521484375,30.121789932250977,1113.2415771484375,30.93364906311035,10.0,54.0,174.0,10.304166666666665,78.52708333333334,"{""type"":""Point"",""coordinates"":[78.52708333333335,10.304166666666665]}"
55,1122.5167236328125,29.416345596313477,860.3731079101562,30.65081214904785,1132.2259521484375,30.121789932250977,1113.2415771484375,30.93364906311035,20.0,55.0,172.0,10.325,78.52708333333334,"{""type"":""Point"",""coordinates"":[78.52708333333335,10.325000000000001]}"
56,1145.842041015625,29.416345596313477,896.426513671875,30.65081214904785,1094.6124267578125,30.121789932250977,1079.9051513671875,30.93364906311035,40.0,56.0,166.0,10.345833333333333,78.52708333333334,"{""type"":""Point"",""coordinates"":[78.52708333333335,10.345833333333333]}"
57,1145.842041015625,29.416345596313477,896.426513671875,30.65081214904785,1094.6124267578125,30.121789932250977,1079.9051513671875,30.93364906311035,40.0,57.0,159.0,10.366666666666665,78.52708333333334,"{""type"":""Point"",""coordinates"":[78.52708333333335,10.366666666666664]}"
58,1142.2550048828125,29.416345596313477,881.9296875,30.65081214904785,1068.927978515625,30.121789932250977,1053.8514404296875,30.93364906311035,20.0,58.0,152.0,10.3875,78.52708333333334,"{""type"":""Point"",""coordinates"":[78.52708333333335,10.387500000000001]}"
59,1142.2550048828125,29.416345596313477,881.9296875,30.65081214904785,1068.927978515625,30.121789932250977,1053.8514404296875,30.93364906311035,20.0,59.0,182.0,10.408333333333333,78.52708333333334,"{""type"":""Point"",""coordinates"":[78.52708333333335,10.408333333333333]}"
60,1142.2550048828125,29.416345596313477,881.9296875,30.65081214904785,1068.927978515625,30.121789932250977,1053.8514404296875,30.93364906311035,40.0,60.0,150.0,10.429166666666665,78.52708333333334,"{""type"":""Point"",""coordinates"":[78.52708333333335,10.429166666666665]}"
61,1142.2550048828125,29.416345596313477,881.9296875,30.65081214904785,1068.927978515625,30.121789932250977,1053.8514404296875,30.93364906311035,20.0,61.0,163.0,10.45,78.52708333333334,"{""type"":""Point"",""coordinates"":[78.52708333333335,10.45]}"
62,1142.2550048828125,29.416345596313477,881.9296875,30.65081214904785,1068.927978515625,30.121789932250977,1053.8514404296875,30.93364906311035,10.0,62.0,161.0,10.470833333333333,78.52708333333334,"{""type"":""Point"",""coordinates"":[78.52708333333335,10.470833333333331]}"
63,1089.4140625,29.416345596313477,851.4323120117188,30.65081214904785,1034.1463623046875,30.121789932250977,1009.5453491210938,30.93364906311035,40.0,63.0,153.0,10.491666666666665,78.52708333333334,"{""type"":""Point"",""coordinates"":[78.52708333333335,10.491666666666664]}"
64,1089.4140625,29.416345596313477,851.4323120117188,30.65081214904785,1034.1463623046875,30.121789932250977,1009.5453491210938,30.93364906311035,40.0,64.0,166.0,10.5125,78.52708333333334,"{""type"":""Point"",""coordinates"":[78.52708333333335,10.5125]}"
65,1020.1912841796875,29.416345596313477,800.2075805664062,30.65081214904785,945.7088012695312,30.121789932250977,912.9387817382812,30.93364906311035,40.0,65.0,152.0,10.533333333333333,78.52708333333334,"{""type"":""Point"",""coordinates"":[78.52708333333335,10.533333333333331]}"
66,1020.1912841796875,29.416345596313477,800.2075805664062,30.65081214904785,945.7088012695312,30.121789932250977,912.9387817382812,30.93364906311035,40.0,66.0,145.0,10.554166666666665,78.52708333333334,"{""type"":""Point"",""coordinates"":[78.52708333333335,10.554166666666665]}"
67,962.0170288085938,29.416345596313477,755.475830078125,30.65081214904785,875.879638671875,30.121789932250977,852.8043823242188,30.93364906311035,20.0,67.0,139.0,10.575,78.52708333333334,"{""type"":""Point"",""coordinates"":[78.52708333333335,10.575]}"
68,962.0170288085938,30.195947647094727,755.475830078125,31.325525283813477,875.879638671875,30.877954483032227,852.8043823242188,31.827295303344727,40.0,68.0,140.0,10.595833333333333,78.52708333333334,"{""type"":""Point"",""coordinates"":[78.52708333333335,10.59583333333333]}"
69,962.0170288085938,30.195947647094727,755.475830078125,31.325525283813477,875.879638671875,30.877954483032227,852.8043823242188,31.827295303344727,40.0,69.0,148.0,10.616666666666665,78.52708333333334,"{""type"":""Point"",""coordinates"":[78.52708333333335,10.616666666666664]}"
70,915.4661865234375,30.195947647094727,716.1600341796875,31.325525283813477,779.7957153320312,30.877954483032227,758.96728515625,31.827295303344727,40.0,70.0,146.0,10.6375,78.52708333333334,"{""type"":""Point"",""coordinates"":[78.52708333333335,10.637499999999998]}"
71,915.4661865234375,30.195947647094727,716.1600341796875,31.325525283813477,779.7957153320312,30.877954483032227,758.96728515625,31.827295303344727,20.0,71.0,125.0,10.658333333333333,78.52708333333334,"{""type"":""Point"",""coordinates"":[78.52708333333335,10.658333333333333]}"
